From SkillID,To SkillID,Count
Skill_19,Skill_511,10
Skill_19,Skill_714,13
Skill_19,Skill_510,13
Skill_19,Skill_256,15
Skill_19,Skill_113,13
Skill_19,Skill_271,23
Skill_19,Skill_428,10
Skill_19,Skill_3103,30
Skill_19,Skill_2956,19
Skill_19,Skill_440,11
Skill_19,Skill_389,29
Skill_19,Skill_335,13
Skill_19,Skill_255,10
Skill_20,Skill_7,20
Skill_20,Skill_10,13
Skill_20,Skill_28,26
Skill_20,Skill_30,17
Skill_20,Skill_13,12
Skill_20,Skill_84,23
Skill_20,Skill_59,19
Skill_20,Skill_56,15
Skill_20,Skill_8,12
Skill_20,Skill_162,11
Skill_20,Skill_57,17
Skill_20,Skill_58,18
Skill_20,Skill_55,10
Skill_20,Skill_44,21
Skill_20,Skill_18,31
Skill_20,Skill_115,13
Skill_21,Skill_19,23
Skill_21,Skill_135,39
Skill_21,Skill_478,26
Skill_21,Skill_263,14
Skill_21,Skill_264,11
Skill_22,Skill_19,20
Skill_22,Skill_263,11
Skill_22,Skill_277,14
Skill_22,Skill_239,14
Skill_25,Skill_2,10
Skill_25,Skill_3,14
Skill_25,Skill_7,11
Skill_25,Skill_6,10
Skill_25,Skill_16,17
Skill_25,Skill_56,15
Skill_25,Skill_8,13
Skill_25,Skill_10,11
Skill_25,Skill_102,23
Skill_25,Skill_45,51
Skill_25,Skill_19,10
Skill_25,Skill_35,16
Skill_25,Skill_136,28
Skill_25,Skill_34,10
Skill_25,Skill_3591,13
Skill_25,Skill_1167,13
Skill_25,Skill_2711,13
Skill_25,Skill_466,13
Skill_25,Skill_3592,13
Skill_28,Skill_20,26
Skill_28,Skill_58,22
Skill_28,Skill_18,41
Skill_28,Skill_44,29
Skill_28,Skill_162,19
Skill_28,Skill_168,30
Skill_28,Skill_117,17
Skill_28,Skill_115,13
Skill_28,Skill_215,19
Skill_30,Skill_7,29
Skill_30,Skill_20,17
Skill_30,Skill_10,23
Skill_30,Skill_8,27
Skill_32,Skill_189,365
Skill_32,Skill_190,14
Skill_32,Skill_213,92
Skill_32,Skill_113,30
Skill_32,Skill_256,43
Skill_32,Skill_114,19
Skill_32,Skill_138,16
Skill_32,Skill_110,11
Skill_32,Skill_168,10
Skill_32,Skill_270,187
Skill_32,Skill_62,26
Skill_32,Skill_19,25
Skill_32,Skill_445,36
Skill_32,Skill_487,10
Skill_32,Skill_263,37
Skill_32,Skill_305,35
Skill_32,Skill_200,40
Skill_32,Skill_280,11
Skill_32,Skill_476,38
Skill_32,Skill_294,42
Skill_32,Skill_206,37
Skill_32,Skill_510,22
Skill_32,Skill_658,26
Skill_32,Skill_225,10
Skill_32,Skill_1379,19
Skill_32,Skill_1310,32
Skill_32,Skill_1490,98
Skill_32,Skill_111,25
Skill_32,Skill_34,17
Skill_32,Skill_854,16
Skill_32,Skill_1524,19
Skill_32,Skill_49,17
Skill_32,Skill_226,19
Skill_32,Skill_1566,12
Skill_32,Skill_335,15
Skill_32,Skill_155,10
Skill_32,Skill_65,10
Skill_32,Skill_224,15
Skill_32,Skill_537,15
Skill_32,Skill_446,35
Skill_32,Skill_484,31
Skill_32,Skill_703,12
Skill_32,Skill_900,18
Skill_32,Skill_1345,15
Skill_32,Skill_310,11
Skill_32,Skill_116,15
Skill_32,Skill_682,14
Skill_32,Skill_124,10
Skill_32,Skill_1341,12
Skill_32,Skill_558,12
Skill_32,Skill_1819,10
Skill_32,Skill_417,16
Skill_32,Skill_292,35
Skill_34,Skill_35,57
Skill_34,Skill_45,39
Skill_34,Skill_46,137
Skill_34,Skill_47,70
Skill_34,Skill_48,141
Skill_34,Skill_49,318
Skill_34,Skill_62,42
Skill_34,Skill_63,58
Skill_34,Skill_155,79
Skill_34,Skill_111,136
Skill_34,Skill_90,75
Skill_34,Skill_6,96
Skill_34,Skill_25,10
Skill_34,Skill_110,14
Skill_34,Skill_211,60
Skill_34,Skill_51,108
Skill_34,Skill_217,37
Skill_34,Skill_68,32
Skill_34,Skill_198,13
Skill_34,Skill_19,207
Skill_34,Skill_201,32
Skill_34,Skill_37,20
Skill_34,Skill_220,65
Skill_34,Skill_85,25
Skill_34,Skill_263,69
Skill_34,Skill_94,98
Skill_34,Skill_136,43
Skill_34,Skill_732,11
Skill_34,Skill_272,29
Skill_34,Skill_716,16
Skill_34,Skill_64,26
Skill_34,Skill_749,10
Skill_34,Skill_364,16
Skill_34,Skill_274,29
Skill_34,Skill_782,10
Skill_34,Skill_134,128
Skill_34,Skill_65,91
Skill_34,Skill_449,48
Skill_34,Skill_548,10
Skill_34,Skill_933,14
Skill_34,Skill_329,23
Skill_34,Skill_53,13
Skill_34,Skill_451,10
Skill_34,Skill_742,30
Skill_34,Skill_314,13
Skill_34,Skill_331,24
Skill_34,Skill_900,24
Skill_34,Skill_966,19
Skill_34,Skill_283,23
Skill_34,Skill_193,176
Skill_34,Skill_829,10
Skill_34,Skill_244,17
Skill_34,Skill_112,36
Skill_34,Skill_236,11
Skill_34,Skill_705,16
Skill_34,Skill_280,48
Skill_34,Skill_797,11
Skill_34,Skill_190,74
Skill_34,Skill_928,12
Skill_34,Skill_344,13
Skill_34,Skill_707,13
Skill_34,Skill_175,15
Skill_34,Skill_743,31
Skill_34,Skill_750,18
Skill_34,Skill_439,26
Skill_34,Skill_196,19
Skill_34,Skill_466,48
Skill_34,Skill_108,39
Skill_34,Skill_172,43
Skill_34,Skill_205,18
Skill_34,Skill_582,16
Skill_34,Skill_497,13
Skill_34,Skill_494,18
Skill_34,Skill_851,30
Skill_34,Skill_446,12
Skill_34,Skill_189,24
Skill_34,Skill_256,10
Skill_34,Skill_32,17
Skill_34,Skill_226,13
Skill_34,Skill_270,14
Skill_34,Skill_1562,11
Skill_34,Skill_975,23
Skill_34,Skill_277,17
Skill_34,Skill_187,10
Skill_34,Skill_636,12
Skill_34,Skill_658,43
Skill_34,Skill_545,19
Skill_34,Skill_378,12
Skill_34,Skill_1185,11
Skill_34,Skill_510,16
Skill_34,Skill_4,34
Skill_34,Skill_405,11
Skill_34,Skill_854,14
Skill_34,Skill_1021,12
Skill_34,Skill_529,23
Skill_34,Skill_508,10
Skill_34,Skill_467,10
Skill_34,Skill_389,10
Skill_34,Skill_635,10
Skill_34,Skill_225,13
Skill_34,Skill_495,11
Skill_34,Skill_558,15
Skill_34,Skill_95,10
Skill_34,Skill_315,11
Skill_34,Skill_221,19
Skill_34,Skill_304,10
Skill_34,Skill_261,27
Skill_34,Skill_56,10
Skill_34,Skill_1156,10
Skill_34,Skill_149,10
Skill_34,Skill_440,10
Skill_35,Skill_34,57
Skill_35,Skill_8,10
Skill_35,Skill_10,10
Skill_35,Skill_56,11
Skill_35,Skill_65,13
Skill_35,Skill_51,21
Skill_35,Skill_172,42
Skill_35,Skill_25,16
Skill_35,Skill_49,35
Skill_35,Skill_45,19
Skill_35,Skill_136,16
Skill_35,Skill_196,11
Skill_35,Skill_111,93
Skill_35,Skill_90,34
Skill_35,Skill_304,17
Skill_35,Skill_190,35
Skill_35,Skill_211,56
Skill_35,Skill_6,21
Skill_35,Skill_263,17
Skill_35,Skill_175,10
Skill_35,Skill_221,23
Skill_35,Skill_155,11
Skill_35,Skill_19,62
Skill_35,Skill_47,11
Skill_35,Skill_261,14
Skill_35,Skill_4,11
Skill_35,Skill_494,12
Skill_35,Skill_46,11
Skill_35,Skill_63,13
Skill_35,Skill_280,16
Skill_35,Skill_205,10
Skill_35,Skill_193,29
Skill_35,Skill_488,11
Skill_35,Skill_226,10
Skill_35,Skill_94,15
Skill_35,Skill_2940,11
Skill_37,Skill_6,64
Skill_37,Skill_220,20
Skill_37,Skill_51,41
Skill_37,Skill_34,20
Skill_37,Skill_64,34
Skill_37,Skill_90,10
Skill_37,Skill_65,16
Skill_37,Skill_49,36
Skill_37,Skill_134,11
Skill_37,Skill_68,26
Skill_37,Skill_48,10
Skill_37,Skill_19,20
Skill_37,Skill_4,10
Skill_37,Skill_66,16
Skill_37,Skill_263,15
Skill_37,Skill_244,22
Skill_40,Skill_42,17
Skill_40,Skill_44,13
Skill_40,Skill_167,17
Skill_40,Skill_102,24
Skill_40,Skill_4128,14
Skill_41,Skill_44,15
Skill_41,Skill_18,18
Skill_41,Skill_58,11
Skill_41,Skill_117,15
Skill_42,Skill_40,17
Skill_42,Skill_167,17
Skill_42,Skill_102,11
Skill_44,Skill_40,13
Skill_44,Skill_41,15
Skill_44,Skill_168,52
Skill_44,Skill_215,34
Skill_44,Skill_55,11
Skill_44,Skill_20,21
Skill_44,Skill_18,50
Skill_44,Skill_28,29
Skill_44,Skill_58,28
Skill_44,Skill_162,16
Skill_44,Skill_117,23
Skill_44,Skill_115,14
Skill_44,Skill_114,11
Skill_44,Skill_268,19
Skill_45,Skill_47,11
Skill_45,Skill_34,39
Skill_45,Skill_49,10
Skill_45,Skill_7,10
Skill_45,Skill_10,11
Skill_45,Skill_136,116
Skill_45,Skill_25,51
Skill_45,Skill_16,19
Skill_45,Skill_35,19
Skill_45,Skill_111,12
Skill_45,Skill_102,30
Skill_45,Skill_265,10
Skill_45,Skill_19,35
Skill_45,Skill_134,21
Skill_45,Skill_1389,12
Skill_45,Skill_1516,23
Skill_45,Skill_650,18
Skill_45,Skill_6,15
Skill_45,Skill_285,13
Skill_45,Skill_108,19
Skill_45,Skill_532,10
Skill_45,Skill_705,11
Skill_45,Skill_2296,16
Skill_45,Skill_99,11
Skill_45,Skill_51,10
Skill_45,Skill_1180,17
Skill_45,Skill_467,15
Skill_45,Skill_4826,15
Skill_45,Skill_743,16
Skill_46,Skill_47,75
Skill_46,Skill_34,137
Skill_46,Skill_48,22
Skill_46,Skill_49,161
Skill_46,Skill_155,45
Skill_46,Skill_111,62
Skill_46,Skill_90,16
Skill_46,Skill_65,37
Skill_46,Skill_51,51
Skill_46,Skill_6,41
Skill_46,Skill_263,11
Skill_46,Skill_508,37
Skill_46,Skill_732,13
Skill_46,Skill_449,22
Skill_46,Skill_545,15
Skill_46,Skill_220,21
Skill_46,Skill_19,78
Skill_46,Skill_211,10
Skill_46,Skill_193,82
Skill_46,Skill_63,26
Skill_46,Skill_466,12
Skill_46,Skill_172,10
Skill_46,Skill_35,11
Skill_46,Skill_378,10
Skill_46,Skill_64,13
Skill_46,Skill_966,11
Skill_46,Skill_658,11
Skill_46,Skill_190,18
Skill_46,Skill_134,19
Skill_46,Skill_108,12
Skill_46,Skill_1104,31
Skill_46,Skill_280,15
Skill_46,Skill_451,31
Skill_47,Skill_45,11
Skill_47,Skill_46,75
Skill_47,Skill_34,70
Skill_47,Skill_48,33
Skill_47,Skill_49,73
Skill_47,Skill_63,177
Skill_47,Skill_111,23
Skill_47,Skill_263,22
Skill_47,Skill_155,26
Skill_47,Skill_19,49
Skill_47,Skill_35,11
Skill_47,Skill_65,63
Skill_47,Skill_51,103
Skill_47,Skill_134,32
Skill_47,Skill_108,18
Skill_47,Skill_6,42
Skill_47,Skill_280,12
Skill_47,Skill_190,18
Skill_47,Skill_220,43
Skill_47,Skill_68,16
Skill_47,Skill_331,10
Skill_47,Skill_193,81
Skill_47,Skill_451,35
Skill_47,Skill_851,19
Skill_47,Skill_94,13
Skill_47,Skill_378,26
Skill_47,Skill_545,10
Skill_47,Skill_466,11
Skill_47,Skill_449,10
Skill_47,Skill_64,23
Skill_47,Skill_62,11
Skill_47,Skill_658,10
Skill_47,Skill_136,11
Skill_47,Skill_508,37
Skill_47,Skill_172,14
Skill_47,Skill_743,12
Skill_47,Skill_439,11
Skill_47,Skill_90,11
Skill_47,Skill_1104,31
Skill_48,Skill_46,22
Skill_48,Skill_47,33
Skill_48,Skill_34,141
Skill_48,Skill_49,31
Skill_48,Skill_65,22
Skill_48,Skill_51,54
Skill_48,Skill_175,10
Skill_48,Skill_108,48
Skill_48,Skill_134,144
Skill_48,Skill_64,10
Skill_48,Skill_6,22
Skill_48,Skill_68,17
Skill_48,Skill_193,56
Skill_48,Skill_263,19
Skill_48,Skill_37,10
Skill_48,Skill_529,11
Skill_48,Skill_90,24
Skill_48,Skill_19,53
Skill_48,Skill_851,43
Skill_48,Skill_155,10
Skill_48,Skill_466,13
Skill_48,Skill_1163,10
Skill_48,Skill_2210,12
Skill_48,Skill_743,13
Skill_48,Skill_900,11
Skill_48,Skill_172,19
Skill_48,Skill_217,11
Skill_48,Skill_136,41
Skill_48,Skill_220,14
Skill_48,Skill_850,13
Skill_48,Skill_70,27
Skill_48,Skill_648,22
Skill_49,Skill_45,10
Skill_49,Skill_46,161
Skill_49,Skill_47,73
Skill_49,Skill_34,318
Skill_49,Skill_48,31
Skill_49,Skill_51,98
Skill_49,Skill_64,41
Skill_49,Skill_35,35
Skill_49,Skill_136,26
Skill_49,Skill_220,68
Skill_49,Skill_244,10
Skill_49,Skill_6,118
Skill_49,Skill_272,105
Skill_49,Skill_19,162
Skill_49,Skill_274,220
Skill_49,Skill_113,17
Skill_49,Skill_263,114
Skill_49,Skill_155,123
Skill_49,Skill_111,179
Skill_49,Skill_449,76
Skill_49,Skill_450,10
Skill_49,Skill_451,21
Skill_49,Skill_570,27
Skill_49,Skill_4,25
Skill_49,Skill_85,36
Skill_49,Skill_66,12
Skill_49,Skill_90,57
Skill_49,Skill_261,12
Skill_49,Skill_582,19
Skill_49,Skill_217,83
Skill_49,Skill_277,29
Skill_49,Skill_506,15
Skill_49,Skill_37,36
Skill_49,Skill_364,131
Skill_49,Skill_100,30
Skill_49,Skill_736,13
Skill_49,Skill_716,49
Skill_49,Skill_746,14
Skill_49,Skill_747,12
Skill_49,Skill_456,29
Skill_49,Skill_707,10
Skill_49,Skill_190,73
Skill_49,Skill_172,42
Skill_49,Skill_193,158
Skill_49,Skill_94,46
Skill_49,Skill_797,16
Skill_49,Skill_658,88
Skill_49,Skill_53,16
Skill_49,Skill_63,40
Skill_49,Skill_134,64
Skill_49,Skill_329,51
Skill_49,Skill_68,24
Skill_49,Skill_439,32
Skill_49,Skill_375,27
Skill_49,Skill_928,14
Skill_49,Skill_331,67
Skill_49,Skill_933,16
Skill_49,Skill_742,74
Skill_49,Skill_280,50
Skill_49,Skill_95,20
Skill_49,Skill_314,15
Skill_49,Skill_750,26
Skill_49,Skill_941,28
Skill_49,Skill_960,32
Skill_49,Skill_743,24
Skill_49,Skill_201,21
Skill_49,Skill_971,14
Skill_49,Skill_65,71
Skill_49,Skill_957,17
Skill_49,Skill_283,17
Skill_49,Skill_545,36
Skill_49,Skill_211,21
Skill_49,Skill_187,10
Skill_49,Skill_236,25
Skill_49,Skill_714,30
Skill_49,Skill_62,63
Skill_49,Skill_482,19
Skill_49,Skill_344,41
Skill_49,Skill_175,19
Skill_49,Skill_108,26
Skill_49,Skill_405,24
Skill_49,Skill_112,13
Skill_49,Skill_466,65
Skill_49,Skill_510,18
Skill_49,Skill_900,28
Skill_49,Skill_851,12
Skill_49,Skill_1104,12
Skill_49,Skill_975,34
Skill_49,Skill_196,15
Skill_49,Skill_103,10
Skill_49,Skill_378,26
Skill_49,Skill_732,12
Skill_49,Skill_497,10
Skill_49,Skill_221,19
Skill_49,Skill_854,15
Skill_49,Skill_626,13
Skill_49,Skill_446,15
Skill_49,Skill_1449,10
Skill_49,Skill_966,16
Skill_49,Skill_189,18
Skill_49,Skill_32,17
Skill_49,Skill_225,21
Skill_49,Skill_488,10
Skill_49,Skill_185,10
Skill_49,Skill_915,12
Skill_49,Skill_782,10
Skill_49,Skill_226,10
Skill_49,Skill_348,13
Skill_49,Skill_558,23
Skill_49,Skill_224,10
Skill_49,Skill_529,12
Skill_49,Skill_206,15
Skill_49,Skill_256,10
Skill_49,Skill_1262,12
Skill_49,Skill_282,10
Skill_49,Skill_494,10
Skill_49,Skill_198,12
Skill_51,Skill_53,45
Skill_51,Skill_6,231
Skill_51,Skill_64,92
Skill_51,Skill_65,220
Skill_51,Skill_66,12
Skill_51,Skill_19,118
Skill_51,Skill_7,10
Skill_51,Skill_49,98
Skill_51,Skill_90,26
Skill_51,Skill_114,11
Skill_51,Skill_35,21
Skill_51,Skill_56,13
Skill_51,Skill_68,52
Skill_51,Skill_34,108
Skill_51,Skill_37,41
Skill_51,Skill_220,139
Skill_51,Skill_46,51
Skill_51,Skill_244,39
Skill_51,Skill_263,32
Skill_51,Skill_277,15
Skill_51,Skill_4,10
Skill_51,Skill_175,25
Skill_51,Skill_108,55
Skill_51,Skill_48,54
Skill_51,Skill_94,14
Skill_51,Skill_378,57
Skill_51,Skill_63,71
Skill_51,Skill_47,103
Skill_51,Skill_635,34
Skill_51,Skill_272,11
Skill_51,Skill_658,31
Skill_51,Skill_283,17
Skill_51,Skill_134,49
Skill_51,Skill_193,46
Skill_51,Skill_851,52
Skill_51,Skill_136,16
Skill_51,Skill_190,38
Skill_51,Skill_172,41
Skill_51,Skill_582,11
Skill_51,Skill_111,21
Skill_51,Skill_494,16
Skill_51,Skill_743,19
Skill_51,Skill_449,20
Skill_51,Skill_497,14
Skill_51,Skill_211,18
Skill_51,Skill_221,23
Skill_51,Skill_1156,14
Skill_51,Skill_62,21
Skill_51,Skill_224,11
Skill_51,Skill_280,34
Skill_51,Skill_196,13
Skill_51,Skill_439,19
Skill_51,Skill_466,29
Skill_51,Skill_915,34
Skill_51,Skill_155,25
Skill_51,Skill_2210,17
Skill_51,Skill_1163,11
Skill_51,Skill_85,10
Skill_51,Skill_558,14
Skill_51,Skill_225,11
Skill_51,Skill_522,13
Skill_51,Skill_900,19
Skill_51,Skill_198,15
Skill_51,Skill_545,10
Skill_51,Skill_850,19
Skill_51,Skill_45,10
Skill_53,Skill_51,45
Skill_53,Skill_6,49
Skill_53,Skill_49,16
Skill_53,Skill_34,13
Skill_53,Skill_220,18
Skill_53,Skill_64,25
Skill_53,Skill_65,18
Skill_53,Skill_134,12
Skill_53,Skill_19,24
Skill_55,Skill_58,18
Skill_55,Skill_20,10
Skill_55,Skill_44,11
Skill_55,Skill_18,24
Skill_55,Skill_168,14
Skill_55,Skill_162,13
Skill_56,Skill_58,14
Skill_56,Skill_3,12
Skill_56,Skill_35,11
Skill_56,Skill_25,15
Skill_56,Skill_20,15
Skill_56,Skill_51,13
Skill_56,Skill_114,12
Skill_56,Skill_34,10
Skill_57,Skill_58,11
Skill_57,Skill_20,17
Skill_57,Skill_162,12
Skill_58,Skill_55,18
Skill_58,Skill_56,14
Skill_58,Skill_28,22
Skill_58,Skill_57,11
Skill_58,Skill_113,46
Skill_58,Skill_138,28
Skill_58,Skill_139,11
Skill_58,Skill_114,60
Skill_58,Skill_20,18
Skill_58,Skill_124,40
Skill_58,Skill_151,11
Skill_58,Skill_18,59
Skill_58,Skill_44,28
Skill_58,Skill_223,15
Skill_58,Skill_162,29
Skill_58,Skill_215,14
Skill_58,Skill_116,18
Skill_58,Skill_117,22
Skill_58,Skill_41,11
Skill_58,Skill_168,37
Skill_58,Skill_115,26
Skill_58,Skill_1311,11
Skill_58,Skill_1302,17
Skill_58,Skill_256,10
Skill_58,Skill_125,10
Skill_58,Skill_234,11
Skill_58,Skill_177,11
Skill_59,Skill_84,13
Skill_59,Skill_20,19
Skill_62,Skill_34,42
Skill_62,Skill_209,14
Skill_62,Skill_270,15
Skill_62,Skill_189,21
Skill_62,Skill_19,60
Skill_62,Skill_32,26
Skill_62,Skill_172,31
Skill_62,Skill_277,10
Skill_62,Skill_6,24
Skill_62,Skill_707,20
Skill_62,Skill_263,53
Skill_62,Skill_854,64
Skill_62,Skill_190,35
Skill_62,Skill_272,20
Skill_62,Skill_331,33
Skill_62,Skill_742,44
