From Previous Course ID,To Current Course ID,Count
INFO-I526,CSCI-B551,41
INFO-I526,ENGR-E511,32
INFO-I526,INFO-I520,6
INFO-I526,INFO-I523,9
INFO-I526,ILS-Z639,24
INFO-I526,CSCI-B555,5
INFO-I526,ENGR-E599,16
INFO-I526,DSCI-D591,5
INFO-I526,ENGR-E534,9
INFO-I526,STAT-S675,11
INFO-I526,CSCI-B657,23
INFO-I526,CSCI-Y798,7
INFO-I526,STAT-S520,23
INFO-I526,CSCI-P556,10
INFO-I526,CSCI-Y790,5
INFO-I526,CSCI-B649,5
INFO-I526,ENGR-E517,6
INFO-I526,CSCI-Y799,5
INFO-I526,ILS-Z532,7
INFO-I526,INFO-I591,6
DSCI-D590,ENGR-E583,6
DSCI-D590,STAT-S681,5
DSCI-D590,INFO-I535,8
DSCI-D590,STAT-S520,7
DSCI-D590,ENGR-E511,8
DSCI-D590,DSCI-D699,5
DSCI-D590,ENGR-E533,6
DSCI-D590,CSCI-B657,6
ILS-Z517,ILS-Z510,6
ILS-Z517,ILS-Z511,8
ILS-Z517,ILS-Z516,9
ILS-Z517,ILS-Z556,6
ILS-Z517,STAT-S520,6
ILS-Z517,ILS-Z605,10
ILS-Z517,ILS-Z515,16
ILS-Z517,ILS-Z603,10
ILS-Z517,ILS-Z534,8
ILS-Z517,ILS-Z604,9
ILS-Z517,ILS-Z532,8
ILS-Z517,ILS-Z639,5
ILS-Z519,ILS-Z511,6
ILS-Z519,ILS-Z532,6
ILS-Z519,CSCI-B659,5
INFO-I543,INFO-I540,8
INFO-I543,INFO-I549,116
INFO-I543,INFO-I554,8
INFO-I543,INFO-I694,127
INFO-I543,INFO-I544,83
INFO-I543,INFO-I699,9
INFO-I543,ILS-Z604,19
INFO-I543,INFO-I527,16
INFO-I543,INFO-I567,28
INFO-I543,INFO-I604,42
INFO-I543,INFO-I798,38
INFO-I543,INFO-I568,8
INFO-I544,INFO-I540,8
INFO-I544,INFO-I549,43
INFO-I544,INFO-I554,5
INFO-I544,INFO-I694,85
INFO-I544,ILS-Z604,19
INFO-I544,INFO-I567,23
INFO-I544,INFO-I604,40
INFO-I544,INFO-I527,8
INFO-I544,INFO-I798,13
INFO-I544,INFO-I699,7
INFO-I544,INFO-I568,8
INFO-I561,INFO-I540,8
INFO-I561,INFO-I549,116
INFO-I561,INFO-I554,8
INFO-I561,INFO-I694,127
INFO-I561,INFO-I544,83
INFO-I561,INFO-I699,8
INFO-I561,ILS-Z604,39
INFO-I561,INFO-I543,86
INFO-I561,INFO-I567,35
INFO-I561,INFO-I568,15
INFO-I561,INFO-I604,98
INFO-I561,INFO-I527,16
INFO-I561,INFO-I798,38
INFO-I540,INFO-I694,8
INFO-I549,INFO-I694,84
INFO-I549,ILS-Z604,18
INFO-I549,INFO-I604,21
INFO-I549,INFO-I568,6
INFO-I549,INFO-I567,16
INFO-I523,ILS-Z534,9
INFO-I523,DSCI-D591,11
INFO-I523,CSCI-B551,15
INFO-I523,ENGR-E583,22
INFO-I523,STAT-S520,17
INFO-I523,CSCI-B505,9
INFO-I523,DSCI-D590,14
INFO-I523,INFO-I526,23
INFO-I523,DSCI-D699,6
INFO-I523,INFO-I606,9
INFO-I523,CSCI-Y790,5
INFO-I523,ENGR-E516,13
INFO-I523,CSCI-B565,8
INFO-I523,ILS-Z639,17
INFO-I523,ENGR-E511,12
INFO-I523,CSCI-Y799,15
INFO-I523,INFO-I535,10
INFO-I523,CSCI-B657,17
INFO-I523,ENGR-E533,28
INFO-I523,CSCI-B546,5
INFO-I523,CSCI-B555,6
INFO-I523,CSCI-B659,11
INFO-I523,STAT-S670,10
INFO-I523,CSCI-B561,5
INFO-I523,ENGR-E599,7
ILS-Z534,DSCI-D591,11
ILS-Z534,CSCI-B551,9
ILS-Z534,INFO-I535,9
ILS-Z534,DSCI-D699,5
ILS-Z534,ILS-Z556,5
ILS-Z534,ILS-Z605,7
ILS-Z534,ENGR-E511,12
ILS-Z534,ILS-Z550,9
ILS-Z534,INFO-I523,5
ILS-Z534,ENGR-E583,9
ILS-Z534,ILS-Z532,11
ILS-Z534,ILS-Z511,7
ILS-Z534,ENGR-E516,6
ILS-Z534,CSCI-Y798,10
ILS-Z534,CSCI-P532,6
ILS-Z534,ILS-Z519,6
ILS-Z534,CSCI-B565,12
ILS-Z534,ILS-Z639,12
ILS-Z534,CSCI-B561,8
ILS-Z534,CSCI-B659,12
ILS-Z534,CSCI-B657,20
ILS-Z534,CSCI-Y790,6
ILS-Z534,CSCI-P536,7
ILS-Z534,ENGR-E533,25
ILS-Z534,CSCI-B505,12
ILS-Z534,CSCI-B546,9
ILS-Z534,CSCI-B547,7
ILS-Z534,STAT-S670,6
ILS-Z534,CSCI-Y799,23
ILS-Z534,CSCI-B649,14
ILS-Z534,ENGR-E599,9
ILS-Z534,CSCI-B555,5
ILS-Z534,CSCI-P538,8
ILS-Z534,ENGR-E517,5
DSCI-D591,CSCI-B551,7
DSCI-D591,ENGR-E599,17
DSCI-D591,ENGR-E533,20
DSCI-D591,ENGR-E534,5
DSCI-D591,ILS-Z534,16
DSCI-D591,CSCI-Y799,36
DSCI-D591,INFO-I535,8
DSCI-D591,CSCI-P556,5
DSCI-D591,ENGR-E516,10
DSCI-D591,INFO-I523,6
DSCI-D591,ENGR-E511,20
DSCI-D591,CSCI-B565,5
DSCI-D591,ILS-Z639,6
DSCI-D591,STAT-S626,9
DSCI-D591,DSCI-D699,9
DSCI-D591,CSCI-B659,27
DSCI-D591,STAT-S670,8
ILS-Z634,ILS-Z586,5
ILS-Z634,ILS-Z604,10
ILS-Z634,ILS-Z605,32
ILS-Z634,ILS-Z601,8
ILS-Z634,ILS-Z602,7
ILS-Z634,ILS-Z652,13
ILS-Z634,ILS-Z583,6
ILS-Z634,ILS-Z515,5
ILS-Z634,ILS-Z680,6
ILS-Z634,ILS-Z511,5
ILS-Z634,ILS-Z584,5
ILS-Z634,ILS-Z550,10
ILS-Z634,ILS-Z573,5
ILS-Z634,ILS-Z504,5
ILS-Z634,ILS-Z603,5
ILS-Z657,ILS-Z605,11
ILS-Z657,ILS-Z601,6
ILS-Z657,ILS-Z602,6
ILS-Z657,ILS-Z550,6
ILS-Z657,ILS-Z652,6
ILS-Z586,ILS-Z605,9
ILS-Z586,ILS-Z511,5
ILS-Z586,ILS-Z604,6
ILS-Z605,ILS-Z601,14
ILS-Z605,ILS-Z602,9
ILS-Z605,ILS-Z583,13
ILS-Z605,ILS-Z603,8
ILS-Z605,ILS-Z652,22
ILS-Z605,ILS-Z680,10
ILS-Z605,ILS-Z657,8
ILS-Z605,ILS-Z572,9
ILS-Z605,ILS-Z511,20
ILS-Z605,ILS-Z639,7
ILS-Z605,ILS-Z505,6
ILS-Z605,ILS-Z544,6
ILS-Z605,ILS-Z581,13
ILS-Z605,ILS-Z685,7
ILS-Z605,ILS-Z515,15
ILS-Z605,ILS-Z532,7
ILS-Z605,ILS-Z550,32
ILS-Z605,ILS-Z534,11
ILS-Z605,ILS-Z586,11
ILS-Z605,ILS-Z573,8
ILS-Z605,ILS-Z502,6
ILS-Z605,ILS-Z634,18
ILS-Z605,ILS-Z640,6
ILS-Z605,ILS-Z504,7
ILS-Z605,ILS-Z604,26
ILS-Z605,ILS-Z684,7
ILS-Z605,ILS-Z584,6
ILS-Z605,ILS-Z571,6
ILS-Z605,ILS-Z516,13
ILS-Z605,ILS-Z556,5
ILS-Z605,ILS-Z513,6
ILS-Z605,ILS-Z681,8
ILS-Z581,ILS-Z511,9
ILS-Z581,ILS-Z550,29
ILS-Z581,ILS-Z586,12
ILS-Z581,ILS-Z605,25
ILS-Z581,ILS-Z583,7
ILS-Z581,ILS-Z603,10
ILS-Z581,ILS-Z652,8
ILS-Z581,ILS-Z680,6
ILS-Z581,ILS-Z657,5
ILS-Z581,ILS-Z601,8
ILS-Z581,ILS-Z584,6
ILS-Z581,ILS-Z604,16
ILS-Z581,ILS-Z534,5
ILS-Z581,ILS-Z634,10
ILS-Z581,ILS-Z504,10
ILS-Z581,ILS-Z573,7
ILS-Z581,ILS-Z571,5
ILS-Z583,ILS-Z657,5
ILS-Z583,ILS-Z605,14
ILS-Z583,ILS-Z683,19
ILS-Z583,ILS-Z550,24
ILS-Z583,ILS-Z503,9
ILS-Z583,ILS-Z504,7
ILS-Z583,ILS-Z511,8
ILS-Z583,ILS-Z634,8
ILS-Z583,ILS-Z681,16
ILS-Z583,ILS-Z680,7
ILS-Z583,ILS-Z684,7
ILS-Z583,ILS-Z604,12
ILS-Z680,ILS-Z604,9
ILS-Z680,ILS-Z550,9
ILS-Z680,ILS-Z605,5
ILS-Z680,ILS-Z634,5
ILS-Z680,ILS-Z681,7
ENGR-E516,CSCI-B505,10
ENGR-E516,CSCI-B561,12
ENGR-E516,CSCI-B659,10
ENGR-E516,ILS-Z534,10
ENGR-E516,INFO-I606,6
ENGR-E516,ENGR-E533,22
ENGR-E516,DSCI-D699,10
ENGR-E516,STAT-S681,5
ENGR-E516,DSCI-D590,11
ENGR-E516,STAT-S520,9
ENGR-E516,CSCI-B551,11
ENGR-E516,ENGR-E511,16
ENGR-E516,ENGR-E583,7
ENGR-E516,CSCI-B657,7
ENGR-E516,INFO-I535,11
ENGR-E516,DSCI-D591,9
ENGR-E516,CSCI-Y799,12
ENGR-E516,ENGR-E599,6
ENGR-E516,CSCI-Y798,5
ENGR-E516,CSCI-P556,5
ENGR-E516,ILS-Z639,13
ENGR-E516,INFO-I526,7
ENGR-E583,CSCI-B505,11
ENGR-E583,CSCI-B561,12
ENGR-E583,CSCI-B659,17
ENGR-E583,ILS-Z534,9
ENGR-E583,INFO-I606,10
ENGR-E583,ENGR-E533,22
ENGR-E583,STAT-S520,15
ENGR-E583,ENGR-E516,13
ENGR-E583,INFO-I535,20
ENGR-E583,DSCI-D591,24
ENGR-E583,ENGR-E599,15
ENGR-E583,STAT-S681,12
ENGR-E583,CSCI-B551,17
ENGR-E583,DSCI-D590,14
ENGR-E583,ENGR-E534,5
ENGR-E583,ENGR-E511,21
ENGR-E583,INFO-I526,15
ENGR-E583,CSCI-Y799,11
ENGR-E583,CSCI-B657,9
ENGR-E583,STAT-S626,8
ENGR-E583,ILS-Z639,17
ENGR-E583,DSCI-D699,8
ENGR-E583,INFO-I523,6
CSCI-B561,CSCI-B659,43
CSCI-B561,ILS-Z534,24
CSCI-B561,ENGR-E533,47
CSCI-B561,CSCI-B555,22
CSCI-B561,CSCI-B657,23
CSCI-B561,CSCI-B505,31
CSCI-B561,CSCI-P556,16
CSCI-B561,DSCI-D591,25
CSCI-B561,DSCI-D699,8
CSCI-B561,CSCI-B609,9
CSCI-B561,ENGR-E583,8
CSCI-B561,INFO-I535,18
CSCI-B561,ENGR-E516,12
CSCI-B561,STAT-S670,19
CSCI-B561,STAT-S520,10
CSCI-B561,CSCI-B649,31
CSCI-B561,CSCI-Y890,5
CSCI-B561,CSCI-Y798,32
CSCI-B561,CSCI-P532,7
CSCI-B561,CSCI-B547,13
CSCI-B561,CSCI-Y790,15
CSCI-B561,CSCI-B551,19
CSCI-B561,CSCI-P536,17
CSCI-B561,CSCI-P632,8
CSCI-B561,CSCI-P538,14
CSCI-B561,CSCI-P565,7
CSCI-B561,CSCI-B565,24
CSCI-B561,CSCI-B521,5
CSCI-B561,CSCI-B534,7
CSCI-B561,CSCI-B546,13
CSCI-B561,CSCI-Y799,31
CSCI-B561,ILS-Z511,13
CSCI-B561,ILS-Z532,17
CSCI-B561,ILS-Z639,21
CSCI-B561,ENGR-E599,18
CSCI-B561,STAT-S626,6
CSCI-B561,ENGR-E511,12
CSCI-B561,DSCI-D590,5
INFO-I535,DSCI-D590,19
INFO-I535,CSCI-B505,14
INFO-I535,INFO-I526,24
INFO-I535,ILS-Z534,19
INFO-I535,STAT-S520,18
INFO-I535,INFO-I606,11
INFO-I535,CSCI-B659,18
INFO-I535,CSCI-B551,14
INFO-I535,ENGR-E511,16
INFO-I535,ENGR-E516,14
INFO-I535,CSCI-B555,7
INFO-I535,DSCI-D699,9
INFO-I535,ENGR-E583,20
INFO-I535,CSCI-B657,12
INFO-I535,DSCI-D591,27
INFO-I535,ENGR-E533,22
INFO-I535,CSCI-B565,8
INFO-I535,CSCI-Y799,17
INFO-I535,ILS-Z639,18
INFO-I535,INFO-I524,5
INFO-I535,ENGR-E599,6
INFO-I535,STAT-S670,9
INFO-I535,CSCI-B561,7
INFO-I535,STAT-S681,9
ENGR-E500,ENGR-E501,17
ENGR-E500,ENGR-E502,18
ENGR-E500,ENGR-E533,15
ENGR-E500,ENGR-E503,11
ENGR-E500,ENGR-E517,5
ENGR-E500,ENGR-E332,11
ENGR-E500,ENGR-E599,16
ENGR-E500,ENGR-E490,10
ENGR-E500,ENGR-E687,12
ENGR-E500,ENGR-E591,10
ENGR-E500,ENGR-E523,7
ENGR-E500,ENGR-E535,13
ENGR-E500,ENGR-E583,7
ENGR-E500,ENGR-E311,8
ENGR-E500,ENGR-E399,6
ENGR-E500,ENGR-E504,5
ENGR-E500,ENGR-E514,5
ENGR-E500,CSCI-B659,6
ENGR-E599,ENGR-E519,5
ENGR-E599,ENGR-E501,29
ENGR-E599,ENGR-E511,15
ENGR-E599,ENGR-E533,63
ENGR-E599,CSCI-B555,14
ENGR-E599,CSCI-P556,15
ENGR-E599,INFO-I699,9
ENGR-E599,CSCI-B551,14
ENGR-E599,ENGR-E687,20
ENGR-E599,INFO-I790,5
ENGR-E599,INFO-I606,7
ENGR-E599,ENGR-E502,14
ENGR-E599,ENGR-E503,25
ENGR-E599,ILS-Z534,15
ENGR-E599,ENGR-E591,13
ENGR-E599,ENGR-E516,5
ENGR-E599,ENGR-E583,9
ENGR-E599,ENGR-E504,6
ENGR-E599,ENGR-E505,6
ENGR-E599,STAT-S626,9
ENGR-E599,CSCI-B657,22
ENGR-E599,INFO-I890,5
ENGR-E599,ENGR-E541,6
ENGR-E599,ENGR-E890,14
ENGR-E599,INFO-I709,5
ENGR-E599,CSCI-Y790,15
ENGR-E599,CSCI-B659,29
ENGR-E599,CSCI-B609,7
ENGR-E599,STAT-S675,14
ENGR-E599,INFO-I609,6
ENGR-E599,INFO-I591,9
ENGR-E599,CSCI-Y799,27
ENGR-E599,CSCI-Y798,13
ENGR-E599,CSCI-B565,9
ENGR-E599,CSCI-B649,10
ENGR-E599,STAT-S670,7
ENGR-E599,ENGR-E500,7
ENGR-E599,ENGR-E506,7
ENGR-E599,ENGR-E535,14
ENGR-E599,ILS-Z532,7
ENGR-E599,CSCI-P536,5
ENGR-E599,ENGR-E517,6
ENGR-E599,ENGR-E514,7
ENGR-E599,CSCI-B561,5
ENGR-E599,CSCI-P538,7
ENGR-E599,CSCI-B534,5
ENGR-E599,CSCI-B546,8
ENGR-E599,ILS-Z639,9
ENGR-E599,STAT-S650,6
ENGR-E599,CSCI-B505,5
ENGR-E599,DSCI-D699,5
ENGR-E599,DSCI-D591,10
ENGR-E599,CSCI-B503,6
ENGR-E687,ENGR-E501,22
ENGR-E687,ENGR-E511,5
ENGR-E687,CSCI-Y790,5
ENGR-E687,ENGR-E533,23
ENGR-E687,ENGR-E599,13
ENGR-E687,CSCI-B659,9
ENGR-E687,ENGR-E502,17
ENGR-E687,ENGR-E503,20
ENGR-E687,ENGR-E591,13
ENGR-E687,ENGR-E505,5
ENGR-E687,ENGR-E541,6
ENGR-E687,ENGR-E890,15
ENGR-E687,ENGR-E583,9
ENGR-E687,ENGR-E517,6
ENGR-E687,ENGR-E535,13
ENGR-E687,CSCI-B657,5
ENGR-E687,CSCI-B555,6
ENGR-E687,ENGR-E506,6
ENGR-E687,CSCI-B503,5
STAT-S681,DSCI-D590,6
STAT-S681,ENGR-E533,12
STAT-S681,INFO-I526,6
STAT-S681,ENGR-E599,5
STAT-S681,INFO-I591,8
STAT-S681,CSCI-Y799,5
STAT-S681,ILS-Z534,7
STAT-S681,STAT-S675,7
INFO-I606,STAT-S520,6
INFO-I606,ILS-Z639,8
INFO-I606,STAT-S681,8
INFO-I606,ENGR-E533,5
INFO-I606,CSCI-B555,5
INFO-I606,INFO-I709,14
INFO-I606,INFO-I890,9
INFO-I606,INFO-I790,10
INFO-I606,ILS-Z534,9
INFO-I606,CSCI-B551,7
INFO-I606,CSCI-B659,5
INFO-I606,INFO-I526,8
INFO-I606,INFO-I535,5
INFO-I606,INFO-I523,5
ILS-Z584,ILS-Z602,5
ILS-Z584,ILS-Z605,34
ILS-Z584,ILS-Z511,12
ILS-Z584,ILS-Z583,10
ILS-Z584,ILS-Z603,13
ILS-Z584,ILS-Z657,5
ILS-Z584,ILS-Z683,11
ILS-Z584,ILS-Z581,5
ILS-Z584,ILS-Z550,24
ILS-Z584,ILS-Z601,6
ILS-Z584,ILS-Z652,13
ILS-Z584,ILS-Z586,5
ILS-Z584,ILS-Z504,8
ILS-Z584,ILS-Z604,20
ILS-Z584,ILS-Z634,10
ILS-Z584,ILS-Z685,8
ILS-Z584,ILS-Z681,13
ILS-Z584,ILS-Z680,8
ILS-Z584,ILS-Z684,8
ILS-Z584,ILS-Z503,5
INFO-I524,DSCI-D699,7
INFO-I524,INFO-I526,15
INFO-I524,STAT-S520,10
INFO-I524,ENGR-E511,8
INFO-I524,CSCI-B505,13
INFO-I524,CSCI-B551,33
INFO-I524,CSCI-B659,16
INFO-I524,INFO-I523,7
INFO-I524,DSCI-D591,5
INFO-I524,CSCI-B561,10
INFO-I524,ENGR-E599,11
INFO-I524,INFO-I525,5
INFO-I524,ENGR-E583,8
INFO-I524,INFO-I535,7
INFO-I524,CSCI-P532,10
INFO-I524,ILS-Z532,8
INFO-I524,INFO-I606,8
INFO-I524,INFO-I699,6
INFO-I524,CSCI-B546,6
INFO-I524,CSCI-Y798,9
INFO-I524,CSCI-Y799,14
INFO-I524,INFO-I591,17
INFO-I524,ILS-Z534,24
INFO-I524,STAT-S670,6
INFO-I524,STAT-S675,14
INFO-I524,ENGR-E533,15
INFO-I524,ILS-Z639,20
INFO-I524,CSCI-B555,5
INFO-I524,CSCI-P535,5
INFO-I524,CSCI-P556,15
INFO-I524,CSCI-B657,8
INFO-I524,CSCI-Y790,9
INFO-I524,DSCI-D590,5
CSCI-B657,CSCI-B555,15
CSCI-B657,INFO-I699,7
CSCI-B657,CSCI-B521,5
CSCI-B657,CSCI-B659,56
CSCI-B657,ENGR-E599,19
CSCI-B657,ENGR-E533,34
CSCI-B657,ENGR-E503,9
CSCI-B657,ILS-Z534,18
CSCI-B657,ENGR-E511,27
CSCI-B657,CSCI-B505,18
CSCI-B657,CSCI-P535,7
CSCI-B657,CSCI-Y790,20
CSCI-B657,ENGR-E687,5
CSCI-B657,ENGR-E501,5
CSCI-B657,CSCI-Y792,7
CSCI-B657,ENGR-E535,6
CSCI-B657,INFO-I535,8
CSCI-B657,ENGR-E534,7
CSCI-B657,CSCI-P556,18
CSCI-B657,DSCI-D591,24
CSCI-B657,DSCI-D699,9
CSCI-B657,CSCI-B609,15
CSCI-B657,CSCI-B551,20
CSCI-B657,CSCI-P538,6
CSCI-B657,CSCI-Y798,44
CSCI-B657,CSCI-B561,18
CSCI-B657,STAT-S670,9
CSCI-B657,CSCI-B649,28
CSCI-B657,CSCI-P536,12
CSCI-B657,CSCI-B534,10
CSCI-B657,CSCI-P565,12
CSCI-B657,CSCI-P532,13
CSCI-B657,CSCI-B565,12
CSCI-B657,CSCI-B546,8
CSCI-B657,CSCI-B544,5
CSCI-B657,ENGR-E517,8
CSCI-B657,ILS-Z532,11
CSCI-B657,STAT-S681,6
CSCI-B657,ENGR-E516,11
CSCI-B657,ILS-Z639,11
CSCI-B657,STAT-S626,5
CSCI-B657,CSCI-Y799,31
CSCI-B657,STAT-S675,7
CSCI-B657,INFO-I523,6
CSCI-B657,CSCI-B503,6
CSCI-B552,CSCI-Y798,6
CSCI-B552,CSCI-B659,7
CSCI-B552,ILS-Z534,6
CSCI-B552,CSCI-Y799,5
CSCI-B565,INFO-I699,13
CSCI-B565,CSCI-B659,84
CSCI-B565,INFO-I523,26
CSCI-B565,CSCI-B555,39
CSCI-B565,DSCI-D699,16
CSCI-B565,ENGR-E511,49
CSCI-B565,ENGR-E533,60
CSCI-B565,CSCI-B503,11
CSCI-B565,CSCI-B505,43
CSCI-B565,ENGR-E516,16
CSCI-B565,ENGR-E599,49
CSCI-B565,ILS-Z534,24
CSCI-B565,CSCI-P538,19
CSCI-B565,ENGR-E517,7
CSCI-B565,STAT-S520,19
CSCI-B565,CSCI-Y798,60
CSCI-B565,CSCI-B609,27
CSCI-B565,STAT-S631,5
CSCI-B565,CSCI-P556,36
CSCI-B565,CSCI-Y790,35
CSCI-B565,INFO-I525,5
CSCI-B565,INFO-I535,21
CSCI-B565,ENGR-E583,18
CSCI-B565,CSCI-B501,12
CSCI-B565,CSCI-P536,29
CSCI-B565,CSCI-B547,14
CSCI-B565,CSCI-B657,53
CSCI-B565,ILS-Z519,10
CSCI-B565,CSCI-B544,8
CSCI-B565,CSCI-P532,24
CSCI-B565,CSCI-B534,15
CSCI-B565,CSCI-B581,9
CSCI-B565,CSCI-B551,68
CSCI-B565,CSCI-B561,51
CSCI-B565,INFO-I526,7
CSCI-B565,DSCI-D590,7
CSCI-B565,DSCI-D591,24
CSCI-B565,CSCI-Y799,54
CSCI-B565,INFO-I591,19
CSCI-B565,INFO-I524,6
CSCI-B565,CSCI-B649,30
CSCI-B565,CSCI-P535,12
CSCI-B565,STAT-S626,14
CSCI-B565,STAT-S675,28
CSCI-B565,INFO-I606,10
CSCI-B565,STAT-S640,5
CSCI-B565,STAT-S670,42
CSCI-B565,CSCI-P565,16
CSCI-B565,ILS-Z532,29
CSCI-B565,CSCI-B521,11
CSCI-B565,ILS-Z639,47
CSCI-B565,CSCI-B546,26
CSCI-B565,ILS-Z516,6
CSCI-B565,INFO-I529,5
CSCI-B565,CSCI-P523,6
CSCI-B565,ILS-Z511,17
CSCI-B565,ILS-Z637,11
CSCI-B565,ILS-Z642,5
CSCI-B565,CSCI-P632,9
CSCI-B565,ILS-Z603,5
CSCI-B565,STAT-S650,11
CSCI-B565,ENGR-E534,15
CSCI-B565,ILS-Z636,6
INFO-I399,CSCI-A338,26
INFO-I399,INFO-I491,170
INFO-I399,INFO-I391,20
INFO-I399,INFO-I427,20
INFO-I399,INFO-I494,131
INFO-I399,INFO-I495,194
INFO-I399,CSCI-B351,13
INFO-I399,INFO-I222,5
INFO-I399,CSCI-A290,19
INFO-I399,INFO-I310,53
INFO-I399,INFO-I360,54
INFO-I399,INFO-I493,5
INFO-I399,INFO-I311,10
INFO-I399,INFO-I407,20
INFO-I399,INFO-I422,7
INFO-I399,INFO-I423,9
INFO-I399,INFO-I301,17
INFO-I399,INFO-I303,29
INFO-I399,INFO-I330,17
INFO-I399,CSCI-B365,10
INFO-I399,INFO-I368,13
INFO-I399,ILS-Z532,5
INFO-I399,CSCI-A216,8
INFO-I399,INFO-I370,27
INFO-I399,INFO-I430,18
INFO-I399,INFO-I440,10
INFO-I399,INFO-I541,9
INFO-I399,INFO-I542,9
INFO-I399,INFO-I543,9
INFO-I399,INFO-I561,9
INFO-I399,INFO-I544,7
INFO-I399,INFO-I549,7
INFO-I399,INFO-I694,7
INFO-I399,INFO-I604,5
INFO-I399,INFO-I369,30
INFO-I399,CSCI-C343,13
INFO-I399,INFO-I433,23
INFO-I399,CSCI-B430,5
INFO-I399,INFO-I441,10
INFO-I399,INFO-I342,6
INFO-I399,INFO-I438,12
INFO-I399,CSCI-C211,5
INFO-I399,CSCI-C212,5
INFO-I399,CSCI-C241,6
INFO-I399,INFO-I230,10
INFO-I399,INFO-I231,13
INFO-I399,CSCI-A110,12
INFO-I399,INFO-I130,11
INFO-I399,INFO-I426,6
INFO-I399,CSCI-A348,5
INFO-I399,CSCI-C291,18
INFO-I399,INFO-I436,7
INFO-I399,INFO-I390,6
INFO-I399,CSCI-Y395,5
ILS-Z764,ILS-Z765,10
ILS-Z764,ILS-Z710,6
ILS-Z764,ILS-G901,6
CSCI-C200,CSCI-A290,46
CSCI-C200,CSCI-C212,208
CSCI-C200,CSCI-C241,171
CSCI-C200,CSCI-B365,64
CSCI-C200,CSCI-C231,14
CSCI-C200,CSCI-C343,95
CSCI-C200,CSCI-Y395,55
CSCI-C200,CSCI-B403,22
CSCI-C200,CSCI-B455,20
CSCI-C200,STAT-S350,13
CSCI-C200,INFO-I399,25
CSCI-C200,CSCI-B351,65
CSCI-C200,INFO-I222,26
CSCI-C200,INFO-I130,22
CSCI-C200,INFO-I494,31
CSCI-C200,INFO-I303,10
CSCI-C200,INFO-I495,20
CSCI-C200,INFO-I391,16
CSCI-C200,CSCI-C291,87
CSCI-C200,CSCI-Y390,20
CSCI-C200,CSCI-C323,29
CSCI-C200,CSCI-B401,27
CSCI-C200,CSCI-C311,9
CSCI-C200,CSCI-P438,6
CSCI-C200,CSCI-C211,13
CSCI-C200,INFO-I360,25
CSCI-C200,INFO-I407,5
CSCI-C200,INFO-I491,16
CSCI-C200,INFO-I370,7
CSCI-C200,INFO-I231,15
CSCI-C200,INFO-I330,8
CSCI-C200,INFO-I230,17
CSCI-C200,CSCI-A216,6
CSCI-C200,INFO-I310,21
CSCI-C200,CSCI-B355,8
CSCI-C200,CSCI-C335,21
CSCI-C200,INFO-I423,8
CSCI-C200,STAT-S301,9
CSCI-C200,CSCI-P436,5
CSCI-C200,INFO-I390,9
CSCI-C200,INFO-I301,5
CSCI-C200,CSCI-B461,23
CSCI-C200,CSCI-B363,18
CSCI-C200,CSCI-H212,19
CSCI-C200,CSCI-H241,11
CSCI-C200,CSCI-H343,8
CSCI-C200,INFO-I311,11
CSCI-C200,CSCI-P434,9
CSCI-C200,CSCI-C322,12
CSCI-C200,INFO-I441,6
CSCI-C200,INFO-I369,7
CSCI-C200,STAT-S320,15
CSCI-C200,INFO-I427,5
CSCI-C200,CSCI-C102,5
CSCI-C200,INFO-Y102,12
CSCI-C200,INFO-Y100,9
CSCI-C200,CSCI-C292,10
CSCI-A290,CSCI-B365,107
CSCI-A290,CSCI-C231,28
CSCI-A290,CSCI-C343,67
CSCI-A290,CSCI-Y395,69
CSCI-A290,CSCI-B403,76
CSCI-A290,CSCI-B455,71
CSCI-A290,STAT-S350,11
CSCI-A290,CSCI-B351,82
CSCI-A290,INFO-I222,9
CSCI-A290,CSCI-B430,10
CSCI-A290,CSCI-B461,79
CSCI-A290,INFO-I310,16
CSCI-A290,INFO-I495,36
CSCI-A290,CSCI-B355,34
CSCI-A290,CSCI-B363,41
CSCI-A290,CSCI-B443,27
CSCI-A290,CSCI-C335,60
CSCI-A290,CSCI-B490,17
CSCI-A290,CSCI-B401,102
CSCI-A290,CSCI-B456,23
CSCI-A290,CSCI-C323,71
CSCI-A290,CSCI-P434,23
CSCI-A290,CSCI-C311,35
CSCI-A290,CSCI-P465,13
CSCI-A290,CSCI-B555,11
CSCI-A290,CSCI-B659,11
CSCI-A290,CSCI-B505,18
CSCI-A290,CSCI-P556,6
CSCI-A290,CSCI-Y790,5
CSCI-A290,CSCI-P436,45
CSCI-A290,CSCI-B457,16
CSCI-A290,INFO-I399,19
CSCI-A290,CSCI-B544,6
CSCI-A290,CSCI-B551,17
CSCI-A290,CSCI-P438,28
CSCI-A290,INFO-I427,23
CSCI-A290,CSCI-Y390,39
CSCI-A290,CSCI-B441,5
CSCI-A290,CSCI-C322,45
CSCI-A290,CSCI-B565,8
CSCI-A290,CSCI-P565,9
CSCI-A290,CSCI-B547,7
CSCI-A290,CSCI-B657,11
CSCI-A290,CSCI-C212,18
CSCI-A290,CSCI-C241,24
CSCI-A290,CSCI-C292,16
CSCI-A290,INFO-I130,17
CSCI-A290,CSCI-C291,39
CSCI-A290,CSCI-B392,8
CSCI-A290,STAT-S320,49
