From SkillID,To SkillID,Count
Skill_177,Skill_1302,11
Skill_177,Skill_113,10
Skill_177,Skill_114,17
Skill_177,Skill_314,9
Skill_177,Skill_138,5
Skill_177,Skill_476,4
Skill_177,Skill_256,14
Skill_177,Skill_446,16
Skill_177,Skill_900,8
Skill_177,Skill_286,3
Skill_177,Skill_1407,7
Skill_177,Skill_1422,4
Skill_177,Skill_1423,3
Skill_177,Skill_1440,3
Skill_177,Skill_1441,3
Skill_177,Skill_139,5
Skill_177,Skill_1442,4
Skill_177,Skill_1311,7
Skill_177,Skill_1377,3
Skill_177,Skill_537,3
Skill_177,Skill_1015,8
Skill_177,Skill_206,4
Skill_177,Skill_484,9
Skill_177,Skill_1335,4
Skill_177,Skill_1458,5
Skill_177,Skill_115,4
Skill_177,Skill_58,11
Skill_177,Skill_1455,10
Skill_177,Skill_347,6
Skill_177,Skill_253,3
Skill_177,Skill_1573,3
Skill_177,Skill_1306,4
Skill_177,Skill_5131,3
Skill_177,Skill_1517,3
Skill_177,Skill_111,3
Skill_177,Skill_116,3
Skill_177,Skill_263,5
Skill_177,Skill_6,4
Skill_177,Skill_1367,3
Skill_178,Skill_177,4
Skill_178,Skill_113,3
Skill_178,Skill_114,3
Skill_178,Skill_1302,3
Skill_179,Skill_20,3
Skill_180,Skill_181,3
Skill_181,Skill_180,3
Skill_182,Skill_314,13
Skill_182,Skill_49,3
Skill_182,Skill_1156,9
Skill_182,Skill_494,10
Skill_182,Skill_497,3
Skill_182,Skill_854,4
Skill_182,Skill_45,3
Skill_182,Skill_1185,3
Skill_182,Skill_62,4
Skill_182,Skill_1646,4
Skill_182,Skill_1240,6
Skill_182,Skill_280,3
Skill_183,Skill_185,3
Skill_183,Skill_1459,7
Skill_183,Skill_434,5
Skill_183,Skill_356,7
Skill_183,Skill_205,7
Skill_183,Skill_19,10
Skill_183,Skill_224,3
Skill_183,Skill_280,9
Skill_183,Skill_45,4
Skill_183,Skill_263,6
Skill_183,Skill_226,3
Skill_183,Skill_314,5
Skill_183,Skill_111,5
Skill_183,Skill_155,3
Skill_183,Skill_854,5
Skill_183,Skill_225,7
Skill_183,Skill_6,4
Skill_183,Skill_1138,12
Skill_183,Skill_994,3
Skill_183,Skill_49,3
Skill_183,Skill_626,3
Skill_183,Skill_48,3
Skill_183,Skill_470,3
Skill_183,Skill_341,5
Skill_183,Skill_172,3
Skill_183,Skill_1516,5
Skill_183,Skill_797,3
Skill_183,Skill_136,3
Skill_183,Skill_1387,3
Skill_184,Skill_62,4
Skill_184,Skill_277,5
Skill_185,Skill_183,3
Skill_185,Skill_205,9
Skill_185,Skill_224,5
Skill_185,Skill_1136,3
Skill_185,Skill_34,7
Skill_185,Skill_1234,3
Skill_185,Skill_225,22
Skill_185,Skill_280,12
Skill_185,Skill_1129,9
Skill_185,Skill_119,6
Skill_185,Skill_1459,5
Skill_185,Skill_434,8
Skill_185,Skill_356,10
Skill_185,Skill_62,11
Skill_185,Skill_19,16
Skill_185,Skill_679,4
Skill_185,Skill_933,3
Skill_185,Skill_190,8
Skill_185,Skill_270,5
Skill_185,Skill_172,4
Skill_185,Skill_111,5
Skill_185,Skill_90,8
Skill_185,Skill_49,10
Skill_185,Skill_854,4
Skill_185,Skill_957,3
Skill_185,Skill_658,3
Skill_185,Skill_65,7
Skill_185,Skill_929,5
Skill_185,Skill_995,3
Skill_185,Skill_1090,7
Skill_185,Skill_558,7
Skill_185,Skill_6,5
Skill_185,Skill_1050,5
Skill_185,Skill_1114,4
Skill_185,Skill_1745,4
Skill_185,Skill_226,5
Skill_185,Skill_570,19
Skill_185,Skill_677,3
Skill_185,Skill_1658,5
Skill_185,Skill_925,3
Skill_185,Skill_157,4
Skill_185,Skill_94,13
Skill_185,Skill_1011,5
Skill_185,Skill_3105,3
Skill_185,Skill_47,4
Skill_185,Skill_495,8
Skill_185,Skill_187,4
Skill_185,Skill_994,4
Skill_185,Skill_1369,3
Skill_185,Skill_1049,3
Skill_185,Skill_975,6
Skill_185,Skill_1657,3
Skill_185,Skill_206,6
Skill_185,Skill_1742,3
Skill_185,Skill_193,4
Skill_185,Skill_1372,4
Skill_185,Skill_466,4
Skill_185,Skill_1138,4
Skill_185,Skill_1426,4
Skill_185,Skill_470,3
Skill_185,Skill_189,5
Skill_185,Skill_282,3
Skill_185,Skill_3631,3
Skill_185,Skill_4457,4
Skill_186,Skill_113,6
Skill_186,Skill_114,6
Skill_186,Skill_124,3
Skill_186,Skill_138,8
Skill_186,Skill_123,3
Skill_186,Skill_1342,5
Skill_186,Skill_1343,5
Skill_186,Skill_125,6
Skill_186,Skill_56,3
Skill_186,Skill_682,3
Skill_186,Skill_45,3
Skill_186,Skill_40,4
Skill_187,Skill_22,5
Skill_187,Skill_94,31
Skill_187,Skill_95,3
Skill_187,Skill_466,4
Skill_187,Skill_19,29
Skill_187,Skill_511,7
Skill_187,Skill_134,17
Skill_187,Skill_277,21
Skill_187,Skill_49,10
Skill_187,Skill_220,3
Skill_187,Skill_51,5
Skill_187,Skill_103,3
Skill_187,Skill_108,4
Skill_187,Skill_34,10
Skill_187,Skill_136,11
Skill_187,Skill_6,3
Skill_187,Skill_48,3
Skill_187,Skill_1595,7
Skill_187,Skill_172,9
Skill_187,Skill_658,4
Skill_187,Skill_389,42
Skill_187,Skill_2332,4
Skill_187,Skill_482,9
Skill_187,Skill_2334,4
Skill_187,Skill_217,3
Skill_187,Skill_175,3
Skill_187,Skill_274,8
Skill_187,Skill_570,5
Skill_187,Skill_626,3
Skill_187,Skill_1583,6
Skill_187,Skill_1490,3
Skill_187,Skill_1843,3
Skill_187,Skill_226,5
Skill_187,Skill_1007,13
Skill_187,Skill_582,5
Skill_187,Skill_263,4
Skill_187,Skill_364,3
Skill_187,Skill_198,7
Skill_187,Skill_1155,3
Skill_187,Skill_280,4
Skill_187,Skill_495,5
Skill_187,Skill_185,4
Skill_187,Skill_46,3
Skill_187,Skill_62,3
Skill_187,Skill_190,3
Skill_187,Skill_111,7
Skill_187,Skill_155,4
Skill_187,Skill_1900,6
Skill_187,Skill_790,3
Skill_187,Skill_2488,4
Skill_187,Skill_774,9
Skill_187,Skill_85,4
Skill_187,Skill_860,7
Skill_187,Skill_388,5
Skill_187,Skill_2296,3
Skill_187,Skill_65,5
Skill_187,Skill_47,3
Skill_187,Skill_4064,3
Skill_187,Skill_4053,4
Skill_187,Skill_119,3
Skill_187,Skill_423,3
Skill_187,Skill_497,4
Skill_189,Skill_32,365
Skill_189,Skill_190,15
Skill_189,Skill_213,77
Skill_189,Skill_113,17
Skill_189,Skill_114,10
Skill_189,Skill_138,11
Skill_189,Skill_110,7
Skill_189,Skill_168,7
Skill_189,Skill_270,145
Skill_189,Skill_44,5
Skill_189,Skill_470,8
Skill_189,Skill_62,21
Skill_189,Skill_19,25
Skill_189,Skill_263,24
Skill_189,Skill_280,11
Skill_189,Skill_261,6
Skill_189,Skill_4,11
Skill_189,Skill_200,24
Skill_189,Skill_85,5
Skill_189,Skill_400,6
Skill_189,Skill_346,4
Skill_189,Skill_484,26
Skill_189,Skill_476,23
Skill_189,Skill_294,33
Skill_189,Skill_658,14
Skill_189,Skill_206,22
Skill_189,Skill_225,8
Skill_189,Skill_1379,12
Skill_189,Skill_1451,7
Skill_189,Skill_1452,4
Skill_189,Skill_335,7
Skill_189,Skill_1341,8
Skill_189,Skill_475,8
Skill_189,Skill_1310,26
Skill_189,Skill_64,7
Skill_189,Skill_1490,88
Skill_189,Skill_6,6
Skill_189,Skill_1507,7
Skill_189,Skill_111,28
Skill_189,Skill_229,4
Skill_189,Skill_532,5
Skill_189,Skill_256,26
Skill_189,Skill_34,24
Skill_189,Skill_1517,3
Skill_189,Skill_1518,6
Skill_189,Skill_193,7
Skill_189,Skill_35,5
Skill_189,Skill_1516,5
Skill_189,Skill_598,5
Skill_189,Skill_562,8
Skill_189,Skill_1136,9
Skill_189,Skill_734,3
Skill_189,Skill_1535,7
Skill_189,Skill_854,15
Skill_189,Skill_1536,9
Skill_189,Skill_1538,6
Skill_189,Skill_1104,9
Skill_189,Skill_1524,19
Skill_189,Skill_49,18
Skill_189,Skill_677,9
Skill_189,Skill_1138,7
Skill_189,Skill_1539,5
Skill_189,Skill_305,32
Skill_189,Skill_434,6
Skill_189,Skill_198,4
Skill_189,Skill_1129,3
Skill_189,Skill_47,5
Skill_189,Skill_226,7
Skill_189,Skill_975,7
Skill_189,Skill_1566,12
Skill_189,Skill_285,5
Skill_189,Skill_251,11
Skill_189,Skill_1584,10
Skill_189,Skill_1419,4
Skill_189,Skill_220,7
Skill_189,Skill_1562,4
Skill_189,Skill_356,3
Skill_189,Skill_569,3
Skill_189,Skill_221,6
Skill_189,Skill_1339,7
Skill_189,Skill_1060,5
Skill_189,Skill_531,6
Skill_189,Skill_205,11
Skill_189,Skill_155,9
Skill_189,Skill_90,5
Skill_189,Skill_211,3
Skill_189,Skill_1050,6
Skill_189,Skill_65,8
Skill_189,Skill_1597,4
Skill_189,Skill_466,3
Skill_189,Skill_309,3
Skill_189,Skill_1576,3
Skill_189,Skill_930,7
Skill_189,Skill_570,5
Skill_189,Skill_703,8
Skill_189,Skill_275,5
Skill_189,Skill_260,5
Skill_189,Skill_1789,3
Skill_189,Skill_1790,3
Skill_189,Skill_1705,4
Skill_189,Skill_1396,3
Skill_189,Skill_1909,5
Skill_189,Skill_310,8
Skill_189,Skill_465,6
Skill_189,Skill_1400,5
Skill_189,Skill_1882,5
Skill_189,Skill_1444,3
Skill_189,Skill_1515,5
Skill_189,Skill_1868,4
Skill_189,Skill_1369,4
Skill_189,Skill_1542,4
Skill_189,Skill_1551,4
Skill_189,Skill_558,17
Skill_189,Skill_1836,3
Skill_189,Skill_446,22
Skill_189,Skill_487,11
Skill_189,Skill_1326,6
Skill_189,Skill_682,13
Skill_189,Skill_1345,10
Skill_189,Skill_510,14
Skill_189,Skill_116,7
Skill_189,Skill_299,3
Skill_189,Skill_224,12
Skill_189,Skill_523,3
Skill_189,Skill_1899,5
Skill_189,Skill_1426,5
Skill_189,Skill_417,14
Skill_189,Skill_292,23
Skill_189,Skill_2774,4
Skill_189,Skill_1319,4
Skill_189,Skill_290,4
Skill_189,Skill_1725,4
Skill_189,Skill_1722,3
Skill_189,Skill_1340,5
Skill_189,Skill_1455,3
Skill_189,Skill_1933,3
Skill_189,Skill_1745,4
Skill_189,Skill_1824,3
Skill_189,Skill_1967,4
Skill_189,Skill_681,7
Skill_189,Skill_522,11
Skill_189,Skill_423,4
Skill_189,Skill_314,5
Skill_189,Skill_1848,3
Skill_189,Skill_1097,5
Skill_189,Skill_18,7
Skill_189,Skill_1302,3
Skill_189,Skill_1834,4
Skill_189,Skill_58,5
Skill_189,Skill_236,5
Skill_189,Skill_1814,5
Skill_189,Skill_1692,3
Skill_189,Skill_124,8
Skill_189,Skill_1920,4
Skill_189,Skill_1155,4
Skill_189,Skill_1311,3
Skill_189,Skill_2837,3
Skill_189,Skill_1049,3
Skill_189,Skill_520,4
Skill_189,Skill_445,33
Skill_189,Skill_286,3
Skill_189,Skill_3210,3
Skill_189,Skill_1130,3
Skill_189,Skill_1387,4
Skill_189,Skill_1704,3
Skill_189,Skill_567,6
Skill_189,Skill_460,8
Skill_189,Skill_282,3
Skill_189,Skill_900,5
Skill_189,Skill_172,3
Skill_189,Skill_1127,5
Skill_189,Skill_2618,4
Skill_189,Skill_2484,4
Skill_189,Skill_185,5
Skill_189,Skill_201,3
Skill_189,Skill_1344,4
Skill_189,Skill_2808,4
Skill_189,Skill_1328,3
Skill_189,Skill_1015,4
Skill_189,Skill_673,5
Skill_189,Skill_495,3
Skill_189,Skill_348,3
Skill_189,Skill_5453,3
Skill_189,Skill_488,3
Skill_189,Skill_1372,3
Skill_189,Skill_1291,3
Skill_190,Skill_189,15
Skill_190,Skill_16,3
Skill_190,Skill_32,14
Skill_190,Skill_221,109
Skill_190,Skill_215,5
Skill_190,Skill_18,5
Skill_190,Skill_233,3
Skill_190,Skill_263,122
Skill_190,Skill_211,104
Skill_190,Skill_304,9
Skill_190,Skill_35,35
Skill_190,Skill_280,72
Skill_190,Skill_340,6
Skill_190,Skill_472,7
Skill_190,Skill_19,108
Skill_190,Skill_481,3
Skill_190,Skill_314,15
Skill_190,Skill_446,9
Skill_190,Skill_58,7
Skill_190,Skill_445,4
Skill_190,Skill_272,18
Skill_190,Skill_522,19
Skill_190,Skill_315,8
Skill_190,Skill_172,99
Skill_190,Skill_734,6
Skill_190,Skill_364,10
Skill_190,Skill_49,73
Skill_190,Skill_305,16
Skill_190,Skill_62,35
Skill_190,Skill_853,6
Skill_190,Skill_854,21
Skill_190,Skill_155,32
Skill_190,Skill_47,18
Skill_190,Skill_196,8
Skill_190,Skill_743,10
Skill_190,Skill_329,8
Skill_190,Skill_68,7
Skill_190,Skill_53,6
Skill_190,Skill_6,36
Skill_190,Skill_933,5
Skill_190,Skill_283,7
Skill_190,Skill_582,28
Skill_190,Skill_497,14
Skill_190,Skill_107,15
Skill_190,Skill_274,20
Skill_190,Skill_439,8
Skill_190,Skill_134,7
Skill_190,Skill_236,9
Skill_190,Skill_742,12
Skill_190,Skill_716,3
Skill_190,Skill_331,4
Skill_190,Skill_34,74
Skill_190,Skill_941,4
Skill_190,Skill_1012,4
Skill_190,Skill_658,42
Skill_190,Skill_456,4
Skill_190,Skill_949,3
Skill_190,Skill_1119,3
Skill_190,Skill_103,8
Skill_190,Skill_108,17
Skill_190,Skill_466,19
Skill_190,Skill_731,6
Skill_190,Skill_1154,9
Skill_190,Skill_90,24
Skill_190,Skill_1155,17
Skill_190,Skill_1156,16
Skill_190,Skill_494,21
Skill_190,Skill_110,16
Skill_190,Skill_94,45
Skill_190,Skill_65,23
Skill_190,Skill_378,11
Skill_190,Skill_63,7
Skill_190,Skill_51,38
Skill_190,Skill_1214,3
Skill_190,Skill_1225,3
Skill_190,Skill_209,7
Skill_190,Skill_175,13
Skill_190,Skill_244,4
Skill_190,Skill_85,18
Skill_190,Skill_1180,8
Skill_190,Skill_482,4
Skill_190,Skill_504,6
Skill_190,Skill_723,3
Skill_190,Skill_1184,5
Skill_190,Skill_1209,4
Skill_190,Skill_1262,5
Skill_190,Skill_225,39
Skill_190,Skill_501,3
Skill_190,Skill_344,10
Skill_190,Skill_220,20
Skill_190,Skill_206,25
Skill_190,Skill_532,6
Skill_190,Skill_705,3
Skill_190,Skill_213,4
Skill_190,Skill_1490,21
Skill_190,Skill_95,3
Skill_190,Skill_185,8
Skill_190,Skill_1379,29
Skill_190,Skill_205,19
Skill_190,Skill_1136,4
Skill_190,Skill_1222,12
Skill_190,Skill_400,9
Skill_190,Skill_256,10
Skill_190,Skill_975,14
Skill_190,Skill_138,5
Skill_190,Skill_510,24
Skill_190,Skill_1396,4
Skill_190,Skill_1781,3
Skill_190,Skill_1387,39
Skill_190,Skill_681,3
Skill_190,Skill_558,72
Skill_190,Skill_46,18
Skill_190,Skill_449,13
Skill_190,Skill_111,46
Skill_190,Skill_1060,14
Skill_190,Skill_1699,5
Skill_190,Skill_1700,12
Skill_190,Skill_1705,6
Skill_190,Skill_1769,3
Skill_190,Skill_484,13
Skill_190,Skill_1832,3
Skill_190,Skill_489,6
Skill_190,Skill_966,9
Skill_190,Skill_348,7
Skill_190,Skill_1049,18
Skill_190,Skill_226,28
Skill_190,Skill_423,34
Skill_190,Skill_1868,5
Skill_190,Skill_168,4
Skill_190,Skill_405,8
Skill_190,Skill_550,3
Skill_190,Skill_476,9
Skill_190,Skill_1955,3
Skill_190,Skill_402,4
Skill_190,Skill_797,4
Skill_190,Skill_1078,4
Skill_190,Skill_659,8
Skill_190,Skill_336,12
Skill_190,Skill_217,10
Skill_190,Skill_1018,3
Skill_190,Skill_636,5
Skill_190,Skill_915,4
Skill_190,Skill_1929,3
Skill_190,Skill_900,21
Skill_190,Skill_708,4
Skill_190,Skill_224,38
Skill_190,Skill_1135,4
Skill_190,Skill_270,21
Skill_190,Skill_2349,7
Skill_190,Skill_502,3
Skill_190,Skill_826,3
Skill_190,Skill_1129,7
Skill_190,Skill_598,5
Skill_190,Skill_545,9
Skill_190,Skill_1157,5
Skill_190,Skill_534,6
Skill_190,Skill_1369,16
Skill_190,Skill_1050,12
Skill_190,Skill_1057,3
Skill_190,Skill_1009,3
Skill_190,Skill_529,7
Skill_190,Skill_1540,4
Skill_190,Skill_200,9
Skill_190,Skill_1234,4
Skill_190,Skill_570,9
Skill_190,Skill_1514,3
Skill_190,Skill_277,13
Skill_190,Skill_365,5
Skill_190,Skill_1069,3
Skill_190,Skill_1884,6
Skill_190,Skill_1426,3
Skill_190,Skill_113,14
Skill_190,Skill_682,4
Skill_190,Skill_434,4
Skill_190,Skill_136,7
Skill_190,Skill_251,8
Skill_190,Skill_1072,3
Skill_190,Skill_1517,3
Skill_190,Skill_616,3
Skill_190,Skill_1304,9
Skill_190,Skill_994,3
Skill_190,Skill_356,8
Skill_190,Skill_1745,4
Skill_190,Skill_265,5
Skill_190,Skill_567,4
Skill_190,Skill_926,4
Skill_190,Skill_448,4
Skill_190,Skill_1341,10
Skill_190,Skill_3005,3
Skill_190,Skill_167,4
Skill_190,Skill_4,17
Skill_190,Skill_3008,4
Skill_190,Skill_1200,3
Skill_190,Skill_1791,4
Skill_190,Skill_1849,7
Skill_190,Skill_3009,3
Skill_190,Skill_1708,5
Skill_190,Skill_463,3
Skill_190,Skill_163,6
Skill_190,Skill_495,4
Skill_190,Skill_478,3
Skill_190,Skill_48,5
Skill_190,Skill_64,6
Skill_190,Skill_627,3
Skill_190,Skill_3148,3
Skill_190,Skill_642,3
Skill_190,Skill_1726,7
Skill_190,Skill_1718,14
Skill_190,Skill_1090,3
Skill_190,Skill_1469,6
Skill_190,Skill_1750,12
Skill_190,Skill_2417,3
Skill_190,Skill_2418,5
Skill_190,Skill_2419,7
Skill_190,Skill_1760,8
Skill_190,Skill_261,14
Skill_190,Skill_1615,3
Skill_190,Skill_2480,3
Skill_190,Skill_3188,3
Skill_190,Skill_1339,7
Skill_190,Skill_1138,10
Skill_190,Skill_1130,6
Skill_190,Skill_334,6
Skill_190,Skill_1561,4
Skill_190,Skill_1704,4
Skill_190,Skill_714,3
Skill_190,Skill_746,3
Skill_190,Skill_124,3
Skill_190,Skill_1023,4
Skill_190,Skill_161,3
Skill_190,Skill_3201,11
Skill_190,Skill_500,10
Skill_190,Skill_193,7
Skill_190,Skill_1904,4
Skill_190,Skill_1185,5
Skill_190,Skill_736,3
Skill_190,Skill_1011,3
Skill_190,Skill_1855,4
Skill_190,Skill_3570,3
Skill_190,Skill_3212,4
Skill_190,Skill_114,3
Skill_190,Skill_198,9
Skill_190,Skill_440,9
Skill_190,Skill_187,3
Skill_190,Skill_1893,3
Skill_190,Skill_624,8
Skill_190,Skill_112,4
Skill_190,Skill_1232,6
Skill_190,Skill_3690,3
Skill_190,Skill_3671,3
Skill_190,Skill_299,5
Skill_190,Skill_2499,4
Skill_190,Skill_1586,3
Skill_190,Skill_1449,3
Skill_190,Skill_1817,3
Skill_190,Skill_347,5
Skill_190,Skill_1723,6
Skill_190,Skill_1240,15
Skill_190,Skill_707,4
Skill_190,Skill_431,4
Skill_190,Skill_37,3
Skill_190,Skill_328,4
Skill_190,Skill_45,3
Skill_190,Skill_3686,3
Skill_190,Skill_1706,9
Skill_190,Skill_1281,3
Skill_190,Skill_1419,3
Skill_190,Skill_2940,6
Skill_190,Skill_564,4
Skill_190,Skill_1108,3
Skill_190,Skill_346,4
Skill_190,Skill_327,3
Skill_190,Skill_450,6
Skill_190,Skill_506,6
Skill_190,Skill_384,6
Skill_190,Skill_1197,5
Skill_190,Skill_386,4
Skill_190,Skill_271,7
Skill_190,Skill_471,3
Skill_190,Skill_470,3
Skill_190,Skill_1198,4
Skill_190,Skill_292,3
Skill_190,Skill_1340,7
Skill_190,Skill_1551,4
Skill_190,Skill_488,3
Skill_190,Skill_1542,3
Skill_190,Skill_3245,3
Skill_190,Skill_255,5
Skill_190,Skill_5058,3
Skill_190,Skill_44,3
Skill_190,Skill_673,3
Skill_190,Skill_1400,4
Skill_190,Skill_335,9
Skill_190,Skill_1015,3
Skill_190,Skill_1516,3
Skill_190,Skill_1692,3
Skill_190,Skill_1715,3
Skill_190,Skill_1696,3
Skill_190,Skill_1458,4
Skill_190,Skill_3481,4
Skill_190,Skill_3447,4
Skill_190,Skill_3040,3
Skill_190,Skill_516,3
Skill_190,Skill_738,4
Skill_190,Skill_1175,3
Skill_191,Skill_20,4
Skill_192,Skill_20,4
Skill_192,Skill_263,3
Skill_193,Skill_6,31
Skill_193,Skill_378,8
Skill_193,Skill_263,21
Skill_193,Skill_95,7
Skill_193,Skill_134,47
Skill_193,Skill_48,56
Skill_193,Skill_635,10
Skill_193,Skill_561,7
Skill_193,Skill_217,7
Skill_193,Skill_155,51
Skill_193,Skill_19,78
Skill_193,Skill_85,11
Skill_193,Skill_796,3
Skill_193,Skill_49,158
Skill_193,Skill_220,24
Skill_193,Skill_716,3
Skill_193,Skill_64,13
Skill_193,Skill_974,3
Skill_193,Skill_283,8
Skill_193,Skill_34,176
Skill_193,Skill_63,23
Skill_193,Skill_331,11
Skill_193,Skill_439,6
Skill_193,Skill_196,6
Skill_193,Skill_743,10
Skill_193,Skill_108,7
Skill_193,Skill_94,16
Skill_193,Skill_329,4
Skill_193,Skill_65,23
Skill_193,Skill_51,46
Skill_193,Skill_928,4
Skill_193,Skill_742,4
Skill_193,Skill_100,3
Skill_193,Skill_66,3
Skill_193,Skill_46,82
Skill_193,Skill_272,3
Skill_193,Skill_933,4
Skill_193,Skill_47,81
Skill_193,Skill_957,4
Skill_193,Skill_508,37
Skill_193,Skill_62,12
Skill_193,Skill_854,8
Skill_193,Skill_1136,3
Skill_193,Skill_466,4
Skill_193,Skill_111,83
Skill_193,Skill_449,18
Skill_193,Skill_504,6
Skill_193,Skill_45,5
Skill_193,Skill_136,10
Skill_193,Skill_172,15
Skill_193,Skill_1156,5
Skill_193,Skill_90,52
Skill_193,Skill_1281,3
Skill_193,Skill_548,3
Skill_193,Skill_213,3
Skill_193,Skill_189,7
Skill_193,Skill_270,3
Skill_193,Skill_35,29
Skill_193,Skill_175,12
Skill_193,Skill_1104,35
Skill_193,Skill_1562,4
Skill_193,Skill_225,4
Skill_193,Skill_545,7
Skill_193,Skill_205,5
Skill_193,Skill_797,3
Skill_193,Skill_400,4
Skill_193,Skill_282,3
Skill_193,Skill_256,5
Skill_193,Skill_446,3
Skill_193,Skill_4,4
Skill_193,Skill_1078,3
Skill_193,Skill_658,17
Skill_193,Skill_112,15
Skill_193,Skill_406,3
Skill_193,Skill_1021,9
Skill_193,Skill_529,6
Skill_193,Skill_2210,3
Skill_193,Skill_850,3
Skill_193,Skill_851,6
Skill_193,Skill_53,3
Skill_193,Skill_201,8
Skill_193,Skill_1012,3
Skill_193,Skill_966,4
Skill_193,Skill_750,3
Skill_193,Skill_244,7
Skill_193,Skill_558,14
Skill_193,Skill_625,3
Skill_193,Skill_1700,7
Skill_193,Skill_1705,3
Skill_193,Skill_224,3
Skill_193,Skill_1129,6
Skill_193,Skill_467,4
Skill_193,Skill_32,6
Skill_193,Skill_211,8
Skill_193,Skill_510,5
Skill_193,Skill_745,4
Skill_193,Skill_423,3
Skill_193,Skill_103,4
Skill_193,Skill_582,6
Skill_193,Skill_315,5
Skill_193,Skill_1472,6
Skill_193,Skill_544,3
Skill_193,Skill_68,8
Skill_193,Skill_1060,6
Skill_193,Skill_1155,8
Skill_193,Skill_221,7
Skill_193,Skill_494,9
Skill_193,Skill_570,3
Skill_193,Skill_190,7
Skill_193,Skill_274,4
Skill_193,Skill_809,3
Skill_193,Skill_218,3
Skill_193,Skill_488,4
Skill_193,Skill_1657,4
Skill_193,Skill_206,5
Skill_193,Skill_1742,4
Skill_193,Skill_185,4
Skill_193,Skill_705,6
Skill_193,Skill_305,3
Skill_193,Skill_900,5
Skill_193,Skill_482,3
Skill_193,Skill_1007,3
Skill_193,Skill_451,31
Skill_193,Skill_37,4
Skill_193,Skill_22,5
Skill_193,Skill_198,9
Skill_193,Skill_280,7
Skill_193,Skill_389,4
Skill_193,Skill_3397,3
Skill_193,Skill_3103,4
Skill_193,Skill_277,7
Skill_193,Skill_707,3
Skill_193,Skill_1595,4
Skill_193,Skill_348,4
Skill_193,Skill_2384,6
Skill_193,Skill_2246,7
Skill_193,Skill_3537,6
Skill_193,Skill_2438,3
Skill_193,Skill_794,3
Skill_194,Skill_263,4
Skill_194,Skill_134,15
Skill_194,Skill_108,3
Skill_194,Skill_1024,8
Skill_194,Skill_504,6
Skill_194,Skill_924,7
Skill_194,Skill_136,32
Skill_194,Skill_49,4
Skill_194,Skill_2296,12
Skill_194,Skill_1163,5
Skill_194,Skill_1185,3
Skill_194,Skill_2273,8
Skill_194,Skill_45,4
Skill_194,Skill_85,6
Skill_194,Skill_34,5
Skill_194,Skill_19,9
Skill_194,Skill_3788,6
Skill_194,Skill_172,3
Skill_194,Skill_582,3
Skill_194,Skill_4006,5
Skill_194,Skill_4185,5
Skill_194,Skill_378,3
Skill_194,Skill_174,4
Skill_194,Skill_4943,3
Skill_194,Skill_4985,3
Skill_194,Skill_755,3
Skill_194,Skill_756,3
Skill_194,Skill_837,3
Skill_194,Skill_635,4
Skill_194,Skill_103,4
Skill_194,Skill_64,4
Skill_194,Skill_5565,7
Skill_194,Skill_1021,3
Skill_194,Skill_6,5
Skill_194,Skill_705,4
Skill_194,Skill_851,3
Skill_196,Skill_35,11
Skill_196,Skill_263,9
Skill_196,Skill_175,54
Skill_196,Skill_85,3
Skill_196,Skill_467,20
Skill_196,Skill_108,85
Skill_196,Skill_134,6
Skill_196,Skill_743,90
Skill_196,Skill_172,15
Skill_196,Skill_280,6
Skill_196,Skill_190,8
Skill_196,Skill_439,51
Skill_196,Skill_193,6
Skill_196,Skill_658,14
Skill_196,Skill_1107,7
Skill_196,Skill_1108,5
Skill_196,Skill_155,5
Skill_196,Skill_34,19
Skill_196,Skill_49,15
Skill_196,Skill_65,13
Skill_196,Skill_19,34
Skill_196,Skill_112,4
Skill_196,Skill_1545,4
Skill_196,Skill_51,13
Skill_196,Skill_466,6
Skill_196,Skill_272,6
Skill_196,Skill_975,5
Skill_196,Skill_707,3
Skill_196,Skill_742,4
Skill_196,Skill_481,3
Skill_196,Skill_495,3
Skill_196,Skill_6,10
Skill_196,Skill_545,3
Skill_196,Skill_94,10
Skill_196,Skill_277,5
Skill_196,Skill_1619,3
Skill_196,Skill_111,4
Skill_196,Skill_211,4
Skill_196,Skill_315,4
Skill_196,Skill_48,5
Skill_196,Skill_900,4
Skill_196,Skill_504,3
Skill_196,Skill_220,10
Skill_196,Skill_494,4
Skill_196,Skill_46,4
Skill_196,Skill_529,3
Skill_196,Skill_45,3
Skill_196,Skill_609,3
Skill_196,Skill_304,4
Skill_196,Skill_1185,3
Skill_196,Skill_136,3
Skill_198,Skill_199,43
Skill_198,Skill_200,56
Skill_198,Skill_133,3
Skill_198,Skill_19,52
Skill_198,Skill_34,13
Skill_198,Skill_94,29
Skill_198,Skill_468,15
Skill_198,Skill_277,37
Skill_198,Skill_469,17
Skill_198,Skill_348,9
Skill_198,Skill_445,12
Skill_198,Skill_460,3
Skill_198,Skill_32,7
Skill_198,Skill_263,33
Skill_198,Skill_119,17
Skill_198,Skill_495,25
Skill_198,Skill_496,4
Skill_198,Skill_497,19
Skill_198,Skill_498,4
Skill_198,Skill_525,11
Skill_198,Skill_639,3
Skill_198,Skill_571,5
Skill_198,Skill_439,7
Skill_198,Skill_172,15
Skill_198,Skill_217,8
Skill_198,Skill_46,4
Skill_198,Skill_304,6
Skill_198,Skill_773,20
Skill_198,Skill_742,3
Skill_198,Skill_65,13
